,R,E,V
0,1.0,1.0,1.0
1,0.5,0.75,0.0625
2,1.0,0.6666666666666666,0.07407407407407407
3,0.25,0.625,0.078125
4,1.0,0.6,0.08
5,0.6666666666666666,0.5833333333333334,0.08101851851851852
6,0.5714285714285714,0.5714285714285714,0.08163265306122448
7,0.75,0.5625,0.08203125
8,0.4444444444444444,0.5555555555555556,0.0823045267489712
9,0.8,0.55,0.0825
10,0.9166666666666666,0.5416666666666666,0.08275462962962964
11,0.9166666666666666,0.5416666666666666,0.08275462962962964
12,0.15384615384615385,0.5384615384615384,0.08284023668639053
13,0.42857142857142855,0.5357142857142857,0.08290816326530613
14,0.4666666666666667,0.5333333333333333,0.08296296296296296
15,0.5,0.53125,0.0830078125
16,0.8235294117647058,0.5294117647058824,0.08304498269896193
17,0.5263157894736842,0.5263157894736842,0.08310249307479224
18,0.5263157894736842,0.5263157894736842,0.08310249307479224
19,0.2,0.525,0.083125
20,1.0,0.5208333333333334,0.0831886574074074
21,1.0,0.5208333333333334,0.0831886574074074
22,1.0,0.5208333333333334,0.0831886574074074
23,1.0,0.5208333333333334,0.0831886574074074
24,0.2,0.52,0.0832
25,1.0,0.5192307692307693,0.08321005917159764
26,0.6296296296296297,0.5185185185185185,0.08321902149062643
27,0.4827586206896552,0.5172413793103449,0.08323424494649227
28,0.4827586206896552,0.5172413793103449,0.08323424494649227
29,0.9666666666666667,0.5166666666666667,0.08324074074074074
30,0.5483870967741935,0.5161290322580645,0.08324661810613944
31,0.8125,0.515625,0.083251953125
32,0.06060606060606061,0.5151515151515151,0.0832568105295378
33,0.23529411764705882,0.5147058823529411,0.08326124567474048
34,0.2857142857142857,0.5142857142857142,0.08326530612244898
35,0.9444444444444444,0.5138888888888888,0.0832690329218107
36,0.32432432432432434,0.5135135135135135,0.08327246165084003
37,0.34210526315789475,0.5131578947368421,0.08327562326869806
38,0.6,0.5125,0.08328125
39,0.6,0.5125,0.08328125
40,0.12195121951219512,0.5121951219512195,0.08328375966686496
41,0.9523809523809523,0.5119047619047619,0.08328609221466364
42,1.0,0.5116279069767442,0.08328826392644673
43,0.5227272727272727,0.5113636363636364,0.08329028925619834
44,0.7111111111111111,0.5111111111111111,0.08329218106995885
45,0.717391304347826,0.5108695652173914,0.08329395085066163
46,0.7291666666666666,0.5104166666666666,0.08329716435185185
47,0.7291666666666666,0.5104166666666666,0.08329716435185185
48,0.42857142857142855,0.5102040816326531,0.08329862557267805
49,0.9803921568627451,0.5098039215686274,0.08330129437395874
50,0.9803921568627451,0.5098039215686274,0.08330129437395874
51,0.5769230769230769,0.5096153846153846,0.08330251479289941
52,0.41509433962264153,0.5094339622641509,0.08330366678533287
53,0.6851851851851852,0.5092592592592593,0.08330475537265661
54,0.6363636363636364,0.509090909090909,0.08330578512396694
55,0.9107142857142857,0.5089285714285714,0.08330676020408163
56,0.631578947368421,0.5087719298245614,0.08330768441571766
57,0.43103448275862066,0.5086206896551724,0.08330856123662307
58,0.6440677966101694,0.5084745762711864,0.08330939385234128
59,0.2,0.5083333333333333,0.08331018518518518
60,0.9841269841269841,0.5079365079365079,0.08331233728059124
61,0.9841269841269841,0.5079365079365079,0.08331233728059124
62,0.9841269841269841,0.5079365079365079,0.08331233728059124
63,0.453125,0.5078125,0.08331298828125
64,0.6153846153846154,0.5076923076923077,0.08331360946745563
65,0.8787878787878788,0.5075757575757576,0.08331420263238445
66,0.6567164179104478,0.5074626865671642,0.0833147694364001
67,0.5,0.5073529411764706,0.08331531141868512
68,0.7536231884057971,0.5072463768115942,0.08331583000770147
69,0.8450704225352113,0.5070422535211268,0.0833168022217814
70,0.8450704225352113,0.5070422535211268,0.0833168022217814
71,1.0,0.5069444444444444,0.08331725823045268
72,0.6164383561643836,0.5068493150684932,0.0833176956276975
73,0.47297297297297297,0.5067567567567568,0.08331811541271
74,0.4,0.5066666666666667,0.08331851851851851
75,0.5789473684210527,0.506578947368421,0.08331890581717451
76,0.5844155844155844,0.5064935064935064,0.08331927812447293
77,0.7307692307692307,0.5064102564102564,0.08331963620425159
78,0.9113924050632911,0.5063291139240507,0.08331998077231213
79,0.725,0.50625,0.08332031250000001
80,0.32098765432098764,0.5061728395061729,0.08332063201747701
81,0.5783132530120482,0.5060240963855421,0.0833212367542459
82,0.5783132530120482,0.5060240963855421,0.0833212367542459
83,0.5882352941176471,0.5058823529411764,0.08332179930795848
84,0.5882352941176471,0.5058823529411764,0.08332179930795848
85,0.5,0.5058139534883721,0.08332206598161168
86,0.367816091954023,0.5057471264367817,0.08332232351257322
87,0.7159090909090909,0.5056818181818182,0.08332257231404959
88,0.7078651685393258,0.5056179775280899,0.08332281277616463
89,0.5222222222222223,0.5055555555555555,0.08332304526748971
90,0.9139784946236559,0.5053763440860215,0.08332369830808957
91,0.9139784946236559,0.5053763440860215,0.08332369830808957
92,0.9139784946236559,0.5053763440860215,0.08332369830808957
93,0.4421052631578947,0.5052631578947369,0.08332409972299169
94,0.4421052631578947,0.5052631578947369,0.08332409972299169
95,0.8775510204081632,0.5051020408163265,0.08332465639316951
96,0.8775510204081632,0.5051020408163265,0.08332465639316951
97,0.8775510204081632,0.5051020408163265,0.08332465639316951
98,0.9901960784313726,0.5049019607843137,0.08332532359348968
99,0.9901960784313726,0.5049019607843137,0.08332532359348968
100,0.9901960784313726,0.5049019607843137,0.08332532359348968
101,0.9901960784313726,0.5049019607843137,0.08332532359348968
102,0.6826923076923077,0.5048076923076923,0.08332562869822485
103,0.6826923076923077,0.5048076923076923,0.08332562869822485
104,0.5619047619047619,0.5047619047619047,0.08332577475434617
105,0.4056603773584906,0.5047169811320755,0.08332591669633321
106,0.7685185185185185,0.5046296296296297,0.08332618884316416
107,0.7685185185185185,0.5046296296296297,0.08332618884316416
108,0.4036697247706422,0.5045871559633027,0.08332631933338945
109,0.8108108108108109,0.5045045045045045,0.08332656981305629
110,0.8108108108108109,0.5045045045045045,0.08332656981305629
111,0.4017857142857143,0.5044642857142857,0.0833266900510204
112,0.40707964601769914,0.504424778761062,0.08332680711097189
113,0.34210526315789475,0.5043859649122807,0.0833269211039294
114,0.6782608695652174,0.5043478260869565,0.08332703213610586
115,0.47413793103448276,0.5043103448275862,0.08332714030915576
116,0.4700854700854701,0.5042735042735043,0.08332724572040812
117,0.4067796610169492,0.5042372881355932,0.08332734846308533
118,0.4117647058823529,0.5042016806722689,0.08332744862650943
119,0.2916666666666667,0.5041666666666667,0.0833275462962963
120,0.4214876033057851,0.5041322314049587,0.08332764155453863
121,0.5901639344262295,0.5040983606557377,0.0833277344799785
122,0.4959349593495935,0.5040650406504065,0.08332782514817018
123,0.8145161290322581,0.5040322580645161,0.08332791363163371
124,0.872,0.504,0.083328
125,0.6349206349206349,0.503968253968254,0.08332808432014781
126,0.6377952755905512,0.5039370078740157,0.08332816665633332
127,0.28125,0.50390625,0.0833282470703125
128,0.4108527131782946,0.5038759689922481,0.08332832562145705
129,0.2923076923076923,0.5038461538461538,0.08332840236686391
130,0.29770992366412213,0.5038167938931297,0.08332847736145912
131,0.5151515151515151,0.5037878787878788,0.08332855065809612
132,0.8345864661654135,0.5037593984962406,0.08332862230764883
133,0.48507462686567165,0.503731343283582,0.08332869235910002
134,0.5925925925925926,0.5037037037037037,0.08332876085962505
135,0.7279411764705882,0.5036764705882353,0.08332882785467129
136,0.8175182481751825,0.5036496350364964,0.08332889338803347
137,0.6594202898550725,0.5036231884057971,0.08332895750192536
138,0.23741007194244604,0.5035971223021583,0.08332902023704777
139,0.7071428571428572,0.5035714285714286,0.08332908163265305
140,0.2978723404255319,0.5035460992907801,0.08332914172660665
141,0.30985915492957744,0.5035211267605634,0.08332920055544535
142,0.23076923076923078,0.5034965034965035,0.08332925815443298
143,0.9583333333333334,0.5034722222222222,0.08332931455761317
144,0.8344827586206897,0.503448275862069,0.0833293697978597
145,0.4315068493150685,0.5034246575342466,0.08332942390692437
146,0.3129251700680272,0.5034013605442177,0.08332947691548274
147,0.6040268456375839,0.5033557046979866,0.08332957974865997
148,0.6040268456375839,0.5033557046979866,0.08332957974865997
149,0.44,0.5033333333333333,0.08332962962962963
150,0.31788079470198677,0.5033112582781457,0.0833296785228718
151,0.8026315789473685,0.5032894736842105,0.08332972645429364
152,0.8496732026143791,0.5032679738562091,0.08332977344895838
153,0.7142857142857143,0.5032467532467533,0.08332981953111823
154,0.6,0.5032258064516129,0.08332986472424557
155,0.8910256410256411,0.5032051282051282,0.0833299090510629
156,0.43312101910828027,0.5031847133757962,0.08332995253357134
157,0.759493670886076,0.5031645569620253,0.08332999519307803
158,0.4339622641509434,0.5031446540880503,0.08333003705022217
159,0.81875,0.503125,0.083330078125
160,0.4409937888198758,0.5031055900621118,0.08333011843678871
161,0.845679012345679,0.5030864197530864,0.08333015800436926
162,0.44171779141104295,0.5030674846625767,0.08333019684594829
163,0.6666666666666666,0.503030303030303,0.0833302724211815
164,0.6666666666666666,0.503030303030303,0.0833302724211815
165,0.8855421686746988,0.5030120481927711,0.08333030918856148
166,0.5449101796407185,0.5029940119760479,0.0833303452974291
167,0.7235294117647059,0.5029411764705882,0.08333044982698962
168,0.7235294117647059,0.5029411764705882,0.08333044982698962
169,0.7235294117647059,0.5029411764705882,0.08333044982698962
170,0.7894736842105263,0.5029239766081871,0.08333048345359827
171,0.7225433526011561,0.5028901734104047,0.08333054896588593
172,0.7225433526011561,0.5028901734104047,0.08333054896588593
173,0.8218390804597702,0.5028735632183908,0.08333058087814331
174,0.18285714285714286,0.5028571428571429,0.08333061224489796
175,0.4318181818181818,0.5028409090909091,0.0833306430785124
176,0.8587570621468926,0.5028248587570622,0.08333067339100088
177,0.29213483146067415,0.5028089887640449,0.08333070319404116
178,0.5363128491620112,0.5027932960893855,0.08333073249898568
179,0.8888888888888888,0.5027777777777778,0.08333076131687243
180,0.292817679558011,0.5027624309392266,0.08333078965843534
181,0.7472527472527473,0.5027472527472527,0.08333081753411424
182,0.9016393442622951,0.5027322404371585,0.08333084495406452
183,0.6684782608695652,0.5027173913043478,0.08333087192816635
184,0.43783783783783786,0.5027027027027027,0.0833308984660336
185,0.7473118279569892,0.5026881720430108,0.08333092457702239
186,0.5319148936170213,0.5026595744680851,0.08333097555454957
187,0.5319148936170213,0.5026595744680851,0.08333097555454957
188,0.43915343915343913,0.5026455026455027,0.08333100043858421
189,0.32105263157894737,0.5026315789473684,0.08333102493074793
190,0.6073298429319371,0.5026178010471204,0.0833310490392259
191,0.453125,0.5026041666666666,0.08333107277199074
192,0.22797927461139897,0.5025906735751295,0.08333109613680904
193,0.34536082474226804,0.5025773195876289,0.08333111914124774
194,0.3230769230769231,0.5025641025641026,0.08333114179268025
195,0.8061224489795918,0.5025510204081632,0.08333116409829237
196,0.5532994923857868,0.5025380710659898,0.08333118606508799
197,0.9393939393939394,0.5025252525252525,0.08333120769989456
198,0.6130653266331658,0.5025125628140703,0.08333122900936844
199,0.47761194029850745,0.5024875621890548,0.08333127067811853
200,0.47761194029850745,0.5024875621890548,0.08333127067811853
201,0.7128712871287128,0.5024752475247525,0.08333129104989707
202,0.7438423645320197,0.5024630541871922,0.08333131112135699
203,0.7450980392156863,0.5024509803921569,0.08333133089837243
204,0.32682926829268294,0.5024390243902439,0.0833313503866746
205,0.8155339805825242,0.5024271844660194,0.08333136959185597
206,0.3285024154589372,0.5024154589371981,0.08333138851937423
207,0.9423076923076923,0.5024038461538461,0.08333140717455621
208,0.4880382775119617,0.5023923444976076,0.08333142556260159
209,0.8537735849056604,0.5023584905660378,0.0833314791740833
210,0.8537735849056604,0.5023584905660378,0.0833314791740833
211,0.8537735849056604,0.5023584905660378,0.0833314791740833
212,0.323943661971831,0.5023474178403756,0.0833314965431609
213,0.16822429906542055,0.5023364485981309,0.0833315136693161
214,0.3302325581395349,0.5023255813953489,0.08333153055705787
215,0.2175925925925926,0.5023148148148148,0.08333154721079104
216,0.5727272727272728,0.5022727272727273,0.08333161157024793
217,0.5727272727272728,0.5022727272727273,0.08333161157024793
218,0.5727272727272728,0.5022727272727273,0.08333161157024793
219,0.5727272727272728,0.5022727272727273,0.08333161157024793
220,0.9459459459459459,0.5022522522522522,0.08333164245326408
221,0.9459459459459459,0.5022522522522522,0.08333164245326408
222,0.8080357142857143,0.5022321428571429,0.0833316725127551
223,0.8080357142857143,0.5022321428571429,0.0833316725127551
224,0.7333333333333333,0.5022222222222222,0.08333168724279835
225,0.8097345132743363,0.5022123893805309,0.08333170177774298
226,0.6431718061674009,0.5022026431718062,0.08333171612101924
227,0.3026315789473684,0.5021929824561403,0.08333173027598235
228,0.3318777292576419,0.5021834061135371,0.08333174424591445
229,0.8173913043478261,0.5021739130434782,0.08333175803402647
230,0.47619047619047616,0.5021645021645021,0.08333177164345995
231,0.34051724137931033,0.5021551724137931,0.08333178507728894
232,1.0,0.5021459227467812,0.08333179833852161
233,0.4829059829059829,0.5021367521367521,0.08333181143010203
234,0.6553191489361702,0.502127659574468,0.08333182435491172
235,0.33755274261603374,0.5021097046413502,0.0833318497154421
236,0.33755274261603374,0.5021097046413502,0.0833318497154421
237,0.5798319327731093,0.5021008403361344,0.08333186215662736
238,0.8410041841004184,0.502092050209205,0.08333187444197405
239,0.9958333333333333,0.5020833333333333,0.08333188657407407
240,0.4854771784232365,0.5020746887966805,0.08333189855546565
241,0.2190082644628099,0.5020661157024794,0.08333191038863465
242,0.5843621399176955,0.5020576131687243,0.08333192207601596
243,0.48770491803278687,0.5020491803278688,0.08333193361999462
244,0.4897959183673469,0.5020408163265306,0.08333194502290713
245,0.491869918699187,0.5020325203252033,0.08333195628704254
246,0.6693548387096774,0.5020161290322581,0.08333197840790843
247,0.6693548387096774,0.5020161290322581,0.08333197840790843
248,0.20080321285140562,0.5020080321285141,0.08333198926899028
249,0.492,0.502,0.083332
250,0.4940239043824701,0.50199203187251,0.08333201060300631
251,0.9007936507936508,0.501984126984127,0.08333202108003696
252,0.6205533596837944,0.5019762845849802,0.08333203143307973
253,0.7677165354330708,0.5019685039370079,0.08333204166408333
254,0.3254901960784314,0.5019607843137255,0.08333205177495835
255,0.8359375,0.501953125,0.08333206176757812
256,0.6731517509727627,0.5019455252918288,0.08333207164377962
257,0.32945736434108525,0.501937984496124,0.08333208140536426
258,0.8996138996138996,0.5019305019305019,0.08333209105409878
259,0.5846153846153846,0.5019230769230769,0.08333210059171597
260,0.6168582375478927,0.5019157088122606,0.08333211001991554
261,0.6183206106870229,0.5019083969465649,0.08333211934036479
262,0.4866920152091255,0.5019011406844106,0.08333212855469936
263,0.17424242424242425,0.5018939393939394,0.08333213766452403
264,0.3283018867924528,0.5018867924528302,0.08333214667141332
265,0.6240601503759399,0.5018796992481203,0.0833321555769122
266,0.988929889298893,0.5018450184501845,0.0833321986356395
267,0.988929889298893,0.5018450184501845,0.0833321986356395
268,0.988929889298893,0.5018450184501845,0.0833321986356395
269,0.988929889298893,0.5018450184501845,0.0833321986356395
270,0.988929889298893,0.5018450184501845,0.0833321986356395
271,0.9191176470588235,0.5018382352941176,0.08333220696366782
272,0.4835164835164835,0.5018315018315018,0.08333221520034707
273,0.8832116788321168,0.5018248175182481,0.08333222334700836
274,0.76,0.5018181818181818,0.08333223140495867
275,0.48188405797101447,0.5018115942028986,0.08333223937548134
276,0.8411552346570397,0.5018050541516246,0.08333224725983657
277,0.9316546762589928,0.5017985611510791,0.08333225505926194
278,0.32974910394265233,0.5017921146953405,0.08333226277497292
279,0.9285714285714286,0.5017857142857143,0.08333227040816327
280,0.7544483985765125,0.501779359430605,0.08333227796000557
281,0.48226950354609927,0.50177304964539,0.08333228543165166
282,0.6042402826855123,0.5017667844522968,0.08333229282423305
283,0.3345070422535211,0.5017605633802817,0.08333230013886134
284,0.7789473684210526,0.5017543859649123,0.08333230737662871
285,0.3623693379790941,0.5017421602787456,0.08333232162585438
286,0.3623693379790941,0.5017421602787456,0.08333232162585438
287,0.8645833333333334,0.5017361111111112,0.08333232863940329
288,0.8166089965397924,0.5017301038062284,0.08333233558027323
289,0.4827586206896552,0.5017241379310344,0.08333234244946493
290,0.4570446735395189,0.5017182130584192,0.08333234924796196
291,0.3287671232876712,0.5017123287671232,0.0833323559767311
292,0.6996587030716723,0.5017064846416383,0.08333236263672263
293,0.5714285714285714,0.5017006802721088,0.08333236922887069
294,0.5728813559322034,0.5016949152542373,0.08333237575409365
295,0.1891891891891892,0.5016891891891891,0.08333238221329438
296,0.7575757575757576,0.5016835016835017,0.08333238860736054
297,0.8221476510067114,0.5016778523489933,0.08333239493716499
298,0.4816053511705686,0.5016722408026756,0.08333240120356596
299,0.48333333333333334,0.5016666666666667,0.08333240740740741
300,0.6079734219269103,0.5016611295681063,0.08333241354951933
301,0.8973509933774835,0.5016556291390728,0.08333241963071795
302,0.9570957095709571,0.5016501650165016,0.08333242565180611
303,0.6052631578947368,0.5016447368421053,0.08333243161357341
304,0.819672131147541,0.5016393442622951,0.08333243751679656
305,0.4803921568627451,0.5016339869281046,0.08333244336223959
306,0.755700325732899,0.501628664495114,0.08333244915065412
307,0.3246753246753247,0.5016233766233766,0.08333245488277956
308,0.8025889967637541,0.5016181229773463,0.08333246055934339
309,0.32903225806451614,0.5016129032258064,0.0833324661810614
310,0.7909967845659164,0.5016077170418006,0.08333247174863784
311,0.4807692307692308,0.5016025641025641,0.08333247726276573
312,0.2971246006389776,0.5015974440894568,0.08333248272412702
313,0.9585987261146497,0.5015923566878981,0.08333248813339283
314,0.8476190476190476,0.5015873015873016,0.08333249349122365
315,0.31645569620253167,0.5015822784810127,0.08333249879826951
316,0.9526813880126183,0.501577287066246,0.08333250405517022
317,0.7955974842767296,0.5015723270440252,0.08333250926255555
318,0.46394984326018807,0.5015673981191222,0.08333251442104539
319,0.59375,0.5015625,0.08333251953125
320,0.794392523364486,0.5015576323987538,0.08333252459377012
321,0.17080745341614906,0.5015527950310559,0.08333252960919717
322,0.30030959752321984,0.5015479876160991,0.08333253457811347
323,0.5555555555555556,0.5015432098765432,0.08333253950109232
324,0.9507692307692308,0.5015384615384615,0.08333254437869823
325,0.5920245398773006,0.5015337423312883,0.08333254921148707
326,0.7859327217125383,0.5015290519877675,0.08333255400000623
327,0.5457317073170732,0.5015243902439024,0.08333255874479477
328,0.6504559270516718,0.5015197568389058,0.08333256344638353
329,0.7575757575757576,0.5015151515151515,0.08333256810529538
330,0.44410876132930516,0.5015105740181269,0.08333257272204525
331,0.5843373493975904,0.5015060240963856,0.08333257729714037
332,0.5825825825825826,0.5015015015015015,0.08333258183108033
333,0.16766467065868262,0.5014970059880239,0.08333258632435728
334,0.39104477611940297,0.5014925373134328,0.083332590777456
335,0.5833333333333334,0.5014880952380952,0.08333259519085412
336,0.7893175074183977,0.5014836795252225,0.08333259956502215
337,0.8520710059171598,0.5014792899408284,0.08333260390042366
338,0.8967551622418879,0.5014749262536873,0.0833326081975154
339,0.9764705882352941,0.5014705882352941,0.0833326124567474
340,0.20821114369501467,0.501466275659824,0.08333261667856313
341,0.20760233918128654,0.5014619883040936,0.08333262086339956
342,0.2594752186588921,0.5014577259475219,0.08333262501168731
343,0.41569767441860467,0.501453488372093,0.08333262912385073
344,0.8434782608695652,0.5014492753623189,0.08333263320030805
345,0.40173410404624277,0.5014450867052023,0.08333263724147148
346,0.5590778097982709,0.5014409221902018,0.08333264124774727
347,0.25,0.5014367816091954,0.08333264521953583
348,0.498567335243553,0.501432664756447,0.08333264915723188
349,0.38571428571428573,0.5014285714285714,0.08333265306122449
350,0.38461538461538464,0.5014245014245015,0.08333265693189719
351,0.7869318181818182,0.5014204545454546,0.0833326607696281
352,0.17280453257790368,0.5014164305949008,0.08333266457478994
353,0.8248587570621468,0.501412429378531,0.08333266834775023
354,0.29014084507042254,0.5014084507042254,0.08333267208887125
355,0.10393258426966293,0.5014044943820225,0.0833326757985103
356,0.16806722689075632,0.5014005602240896,0.08333267947701957
357,0.6536312849162011,0.5013966480446927,0.08333268312474641
358,0.16434540389972144,0.5013927576601671,0.08333268674203335
359,0.9305555555555556,0.5013888888888889,0.0833326903292181
360,0.8587257617728532,0.5013850415512465,0.08333269388663377
361,0.06353591160220995,0.5013812154696132,0.08333269741460883
362,0.09917355371900827,0.5013774104683195,0.08333270091346726
363,0.08516483516483517,0.5013736263736264,0.08333270438352856
364,0.2356164383561644,0.5013698630136987,0.0833327078251079
